12.8761	20.981	-5.01031	1.13469	13.2669	21.1579	12.9895	20.969	-4.76702	0.897694	0.0851762	0.0960894	0.59123	0.510517
12.7073	21.0164	-4.80194	1.06655	12.8729	21.0592	12.7506	21.0108	-4.79186	0.775469	0.0849724	0.09578	0.58932	0.509404
12.4374	21.0573	-4.96717	0.880675	11.5171	21.6724	12.5106	21.0465	-4.81358	0.653175	0.0849021	0.0954764	0.587557	0.508095
12.194	21.1015	-4.95498	0.879411	12.2062	21.11	12.2695	21.0761	-4.83219	0.530912	0.0848455	0.0951934	0.585765	0.507238
11.9471	21.1172	-5.04676	0.625967	12.3859	21.1066	12.0276	21.0996	-4.84773	0.408778	0.0848186	0.094902	0.584123	0.505925
11.7188	21.0886	-4.96158	0.498837	11.6814	20.8651	11.785	21.117	-4.86022	0.286869	0.0847142	0.0946299	0.582339	0.504612
11.4596	21.0721	-5.05457	0.259209	11.5265	20.6748	11.5418	21.1283	-4.86971	0.165281	0.0846986	0.0944382	0.5807	0.503087
11.2631	21.0662	-4.90757	0.20564	11.363	21.0688	11.2982	21.1335	-4.87623	0.0441057	0.0844804	0.0942938	0.578899	0.501684
10.9915	21.0264	-5.03598	-0.0541045	10.5558	20.5567	11.0544	21.1327	-4.87982	-0.076565	0.0843641	0.0943731	0.57724	0.500136
10.8022	20.9889	-4.86637	-0.140381	10.8903	20.927	10.8105	21.1259	-4.88053	-0.196643	0.0841074	0.0946931	0.575468	0.498619
10.5283	20.9891	-4.94686	-0.117187	9.30535	21.3896	10.5666	21.1131	-4.8784	-0.31604	0.083904	0.0948988	0.573735	0.497339
10.227	21.0385	-5.10401	0.00646892	10.189	21.209	10.3229	21.0943	-4.87349	-0.434674	0.0839823	0.0947106	0.572276	0.497017
9.96656	21.0198	-5.19367	-0.21526	9.97958	21.2932	10.0795	21.0697	-4.86585	-0.552463	0.0841867	0.094504	0.571116	0.496209
9.81359	20.9768	-4.91308	-0.30563	9.99634	20.9797	9.83658	21.0391	-4.85554	-0.669327	0.0839531	0.0943439	0.569421	0.495521
